"","STATEFP","COUNTYFP","TRACTCE","POPULATION","LATITUDE","LONGITUDE"
"20798",16,27,20300,4045,43.573322,-116.566128
"20799",16,27,20401,8612,43.577728,-116.533518
"20800",16,27,20402,5634,43.565411,-116.566434
"20801",16,27,20501,3653,43.554157,-116.542227
"20802",16,27,20503,3075,43.553717,-116.583752
"20803",16,27,20504,5647,43.554635,-116.563347
"20804",16,27,20601,4920,43.583611,-116.604028
"20805",16,27,20602,6938,43.582217,-116.584615
"20806",16,27,20700,3565,43.581378,-116.495197
"20807",16,27,20901,12861,43.538589,-116.541514
"20808",16,27,20902,14190,43.557924,-116.600562
"20809",16,27,21001,12097,43.621315,-116.667139
"20810",16,27,21002,9199,43.607471,-116.611802
"20811",16,27,21100,15829,43.632467,-116.568894
"20812",16,27,21200,7094,43.67373,-116.669872
"20813",16,27,21300,3297,43.666931,-116.680309
"20814",16,27,21500,5045,43.656932,-116.683413
"20815",16,27,21600,4034,43.654544,-116.697627
"20816",16,27,21700,10356,43.641536,-116.679595
"20817",16,27,21800,5630,43.63308,-116.742228
"20818",16,27,21901,4943,43.70739,-116.616705
"20819",16,27,21903,8928,43.732327,-116.626414
"20820",16,27,21904,3949,43.734224,-116.750556
"20821",16,27,22100,4846,43.786433,-116.954764
"20822",16,27,22200,4735,43.660713,-116.905689
"20823",16,27,22300,6215,43.491635,-116.678862
"20824",16,27,22400,4472,43.488685,-116.544677
"20825",16,29,960100,4091,42.615702,-111.725718
"20826",16,29,960200,2872,42.68377,-111.556735
"20827",16,31,950100,3006,42.349722,-113.462332
"20828",16,31,950200,3316,42.524252,-113.646585
"20829",16,31,950300,4916,42.515883,-113.777562
"20830",16,31,950400,4107,42.539126,-113.791662
"20831",16,31,950500,5154,42.51997,-113.812391
"20832",16,31,950600,2453,42.351052,-113.910312
"20833",16,33,950100,982,44.185815,-112.278608
"20834",16,35,940000,5721,46.489884,-116.278748
"20835",16,35,970100,3040,46.476501,-116.009256
"20836",16,37,960200,4368,44.285168,-114.048035
"20837",16,39,960100,2797,43.019209,-115.321779
"20838",16,39,960200,8923,43.164506,-115.707566
"20839",16,39,960300,3930,43.133462,-115.685096
"20840",16,39,960400,8150,43.109491,-115.718808
"20841",16,39,960500,3238,43.05545,-115.846781
"20842",16,41,970100,6068,42.133283,-111.902104
"20843",16,41,970200,6718,42.068604,-111.84522
"20844",16,43,970100,1492,44.371518,-111.441158
"20845",16,43,970200,3609,44.002127,-111.500495
"20846",16,43,970300,8141,43.955113,-111.698111
"20847",16,45,960100,4390,43.926313,-116.484388
"20848",16,45,960200,5503,43.864325,-116.559663
"20849",16,45,960300,6826,43.87344,-116.478428
"20850",16,47,960100,7474,42.93679,-114.741534
"20851",16,47,960200,7990,42.774073,-114.759962
"20852",16,49,940000,4330,46.165305,-116.051238
"20853",16,49,960100,2075,46.071781,-115.749659
"20854",16,49,960200,6290,45.911407,-116.121482
"20855",16,49,960300,2183,46.049838,-116.371414
"20856",16,49,960400,1389,45.397313,-116.325115
"20857",16,51,960100,3989,43.810116,-112.291769
"20858",16,51,960200,4096,43.695512,-112.003524
"20859",16,51,960300,7143,43.669707,-111.931308
"20860",16,51,960400,10912,43.659994,-111.863965
"20861",16,53,970100,3168,42.600562,-114.142331
"20862",16,53,970200,4184,42.750935,-114.530907
"20863",16,53,970300,5012,42.733705,-114.509388
"20864",16,53,970400,3080,42.719189,-114.517244
"20865",16,53,970500,6930,42.676785,-114.510142
"20866",16,55,100,6270,47.93391,-116.839763
"20867",16,55,200,8703,47.884428,-116.721526
"20868",16,55,301,5316,47.784365,-116.955771
"20869",16,55,302,6415,47.810095,-116.884978
"20870",16,55,401,5834,47.701077,-116.990289
"20871",16,55,402,7394,47.727161,-116.960447
"20872",16,55,500,11586,47.725825,-116.926497
"20873",16,55,601,4352,47.708012,-116.88058
"20874",16,55,602,5727,47.705707,-116.916786
"20875",16,55,700,16345,47.737438,-116.81831
"20876",16,55,800,4208,47.71152,-116.829015
"20877",16,55,900,4782,47.698258,-116.797737
"20878",16,55,1001,5910,47.75652,-116.791622
"20879",16,55,1002,4197,47.77057,-116.777117
"20880",16,55,1100,2038,47.732736,-116.772267
"20881",16,55,1200,6450,47.710264,-116.775188
"20882",16,55,1300,3947,47.693487,-116.773847
"20883",16,55,1400,2796,47.679198,-116.784714
"20884",16,55,1500,3178,47.680192,-116.768547
"20885",16,55,1600,2592,47.672793,-116.763978
"20886",16,55,1700,4162,47.67799,-116.732111
"20887",16,55,1800,8251,47.742939,-116.751983
"20888",16,55,1900,2621,47.55573,-116.591942
"20889",16,55,2000,3196,47.654685,-116.862527
"20890",16,55,940000,2224,47.432192,-116.847794
"20891",16,57,5100,7583,46.742092,-117.003502
"20892",16,57,5200,6435,46.739146,-116.975486
"20893",16,57,5300,6461,46.722259,-116.977481
"20894",16,57,5400,6435,46.72166,-117.008322
"20895",16,57,5500,3817,46.915865,-116.891036
"20896",16,57,5600,3555,46.767528,-116.663976
"20897",16,57,5700,2958,46.592494,-116.7943
"20898",16,59,970100,2487,45.200136,-113.926219
"20899",16,59,970200,2984,45.205355,-113.862145
"20900",16,59,970300,2465,44.959686,-113.795795
"20901",16,61,940001,1727,46.226411,-116.038138
"20902",16,61,940002,2058,46.250081,-116.435246
"20903",16,61,950300,36,46.110283,-116.611545
"20904",16,63,950100,5208,42.973467,-114.326069
"20905",16,65,950100,6416,43.862755,-111.798725
"20906",16,65,950200,3417,43.828445,-111.792187
"20907",16,65,950301,5558,43.820914,-111.786174
"20908",16,65,950302,10815,43.81559,-111.798125
"20909",16,65,950400,6109,43.821022,-111.763736
"20910",16,65,950500,5221,43.762528,-111.825077
"20911",16,67,970100,3412,42.623931,-113.796147
"20912",16,67,970200,5408,42.559477,-113.768282
"20913",16,67,970300,2918,42.705629,-113.625456
"20914",16,67,970400,4337,42.620403,-113.680365
"20915",16,67,970500,3994,42.601757,-113.662486
"20916",16,69,940000,4601,46.422742,-116.702801
"20917",16,69,960200,345,46.590165,-116.598761
"20918",16,69,960300,4899,46.421653,-116.997402
"20919",16,69,960400,3237,46.408541,-117.021086
"20920",16,69,960500,3672,46.397394,-117.017057
"20921",16,69,960600,4867,46.398106,-116.993709
"20922",16,69,960700,5313,46.366938,-116.998659
"20923",16,69,960800,3783,46.371309,-116.977491
"20924",16,69,960900,3201,46.375466,-116.96703
"20925",16,69,961000,5347,46.371369,-116.938283
"20926",16,71,960100,4286,42.181568,-112.301274
"20927",16,73,950101,4334,43.612222,-116.949376
"20928",16,73,950102,3279,43.540405,-116.825937
"20929",16,73,950200,3913,42.978798,-116.268115
"20930",16,75,960100,6394,44.082654,-116.912907
"20931",16,75,960200,3443,44.072765,-116.93322
"20932",16,75,960300,7970,43.995346,-116.918966
"20933",16,75,960400,4816,43.941463,-116.80102
"20934",16,77,960100,1651,42.735097,-112.713051
"20935",16,77,960200,6166,42.785686,-112.860077
"20936",16,79,960200,4179,47.51946,-116.219718
"20937",16,79,960300,3699,47.537072,-116.129608
"20938",16,79,960400,4887,47.493531,-115.938535
"20939",16,81,960100,10170,43.692977,-111.125546
"20940",16,83,200,6346,42.57007,-114.44326
"20941",16,83,300,5332,42.586532,-114.794771
"20942",16,83,400,4280,42.599332,-114.764185
"20943",16,83,500,5523,42.568819,-114.613748
"20944",16,83,600,3036,42.521493,-114.487323
"20945",16,83,700,10913,42.581902,-114.492434
"20946",16,83,800,6224,42.571839,-114.471016
"20947",16,83,900,4539,42.581788,-114.439678
"20948",16,83,1000,8818,42.554852,-114.443412
"20949",16,83,1100,3426,42.558268,-114.468571
"20950",16,83,1200,7665,42.537102,-114.480066
"20951",16,83,1300,7299,42.534508,-114.351708
"20952",16,83,1400,1159,42.472485,-114.171792
"20953",16,83,1500,2670,42.442496,-114.551716
"20954",16,85,970100,2627,44.496416,-116.025779
"20955",16,85,970200,2643,44.914121,-116.089683
"20956",16,85,970300,4592,44.819242,-116.092125
"20957",16,87,970100,1655,44.525814,-116.685703
"20958",16,87,970200,3879,44.244814,-116.935243
"20959",16,87,970300,4664,44.261173,-116.989913
"38902",30,1,100,1366,45.163399,-112.990911
"38903",30,1,200,3470,45.250417,-112.662085
"38904",30,1,300,4410,45.215813,-112.63163
"38905",30,3,100,4522,45.746129,-107.609824
"38906",30,3,940400,1790,45.531221,-106.871621
"38907",30,3,940500,1436,45.4071,-108.171273
"38908",30,3,940600,2923,45.618278,-107.473964
"38909",30,3,940700,2194,45.256478,-107.398267
"38910",30,5,100,1353,48.609027,-108.709222
"38911",30,5,200,2410,48.56549,-109.234425
"38912",30,5,940100,1398,48.463978,-108.74017
"38913",30,5,940200,1330,48.021607,-108.654418
"38914",30,7,100,2077,46.320786,-111.514913
"38915",30,7,200,3535,46.292305,-111.547714
"38916",30,9,100,2487,45.511405,-108.935434
"38917",30,9,200,1756,45.3332,-108.923543
"38918",30,9,300,2222,45.189609,-109.249352
"38919",30,9,400,2259,45.284026,-109.263106
"38920",30,9,500,1354,45.236356,-108.996707
"38921",30,11,300,1160,45.679127,-104.523733
"38922",30,13,100,2621,47.511446,-111.231173
"38923",30,13,200,3846,47.510338,-111.252807
"38924",30,13,300,3432,47.510447,-111.273281
"38925",30,13,400,1910,47.510427,-111.286466
"38926",30,13,700,2053,47.499683,-111.296005
"38927",30,13,800,1810,47.499937,-111.28603
"38928",30,13,900,3328,47.499346,-111.274207
"38929",30,13,1000,3372,47.500241,-111.252821
"38930",30,13,1100,4343,47.499377,-111.228785
"38931",30,13,1200,3472,47.510868,-111.196123
"38932",30,13,1600,4377,47.50761,-111.328682
"38933",30,13,1700,2240,47.503192,-111.353361
"38934",30,13,1800,3694,47.524162,-111.322688
"38935",30,13,1900,5749,47.535286,-111.30121
"38936",30,13,2100,4837,47.487443,-111.252131
"38937",30,13,2200,6467,47.479855,-111.291225
"38938",30,13,2300,7157,47.465858,-111.338498
"38939",30,13,10100,3746,47.555852,-111.383606
"38940",30,13,10400,1764,47.243922,-111.710544
"38941",30,13,10600,3734,47.356961,-111.048956
"38942",30,13,10700,4455,47.506606,-111.641596
"38943",30,13,10800,2920,47.509528,-111.297022
"38944",30,15,10200,2125,47.839719,-110.780164
"38945",30,15,10300,3688,48.023577,-110.185337
"38946",30,17,961300,1905,46.383217,-105.713358
"38947",30,17,961500,1794,46.417832,-105.847041
"38948",30,17,961600,2291,46.409826,-105.826309
"38949",30,17,961800,1456,46.403397,-105.838155
"38950",30,17,961900,1990,46.394579,-105.830473
"38951",30,17,962000,2263,46.410044,-105.84563
"38952",30,19,20300,1751,48.783416,-105.43032
"38953",30,21,100,1456,47.284173,-104.893021
"38954",30,21,200,2590,47.104425,-104.754599
"38955",30,21,300,4920,47.106005,-104.706414
"38956",30,23,300,2967,46.124309,-112.941415
"38957",30,23,400,3160,46.130002,-112.966624
"38958",30,23,500,3171,46.15806,-112.95345
"38959",30,25,100,2890,46.358863,-104.309448
"38960",30,27,30100,5011,47.141709,-109.396654
"38961",30,27,30200,6575,47.063892,-109.432651
"38962",30,29,100,3255,48.441034,-114.13237
"38963",30,29,201,4543,48.382065,-114.207648
"38964",30,29,202,2736,48.343799,-114.163324
"38965",30,29,203,4261,48.368642,-114.188877
"38966",30,29,300,4369,48.431275,-114.349496
"38967",30,29,401,5300,48.377156,-114.31841
"38968",30,29,402,2689,48.387207,-114.354602
"38969",30,29,601,4096,48.272992,-114.332643
"38970",30,29,602,3523,48.264502,-114.17738
"38971",30,29,700,5790,48.231146,-114.269926
"38972",30,29,800,7094,48.204611,-114.332086
"38973",30,29,900,6855,48.211952,-114.330453
"38974",30,29,1000,1912,48.194119,-114.315794
"38975",30,29,1100,5755,48.190052,-114.314313
"38976",30,29,1200,7025,48.185066,-114.292179
"38977",30,29,1301,3228,48.070551,-114.057977
"38978",30,29,1302,4788,48.16172,-114.083347
"38979",30,29,1400,5594,48.062367,-114.232712
"38980",30,29,1700,8115,48.18016,-114.504946
"38981",30,31,101,4703,45.776127,-111.127483
"38982",30,31,102,1980,45.872618,-111.099875
"38983",30,31,103,7355,45.780231,-111.180069
"38984",30,31,200,9162,45.761829,-111.200213
"38985",30,31,300,3098,45.892924,-111.533005
"38986",30,31,400,4848,45.791807,-111.315578
"38987",30,31,501,1940,45.663883,-110.911769
"38988",30,31,502,4908,45.643467,-111.072944
"38989",30,31,503,8858,45.690442,-111.088722
"38990",30,31,504,2006,45.718383,-111.020771
"38991",30,31,600,2406,45.689235,-111.048318
"38992",30,31,701,3274,45.682923,-111.041162
"38993",30,31,702,5869,45.679974,-111.079741
"38994",30,31,800,2351,45.675223,-111.040423
"38995",30,31,900,3665,45.67473,-111.058832
"38996",30,31,1001,3235,45.646798,-111.039691
"38997",30,31,1002,4294,45.665602,-111.020348
"38998",30,31,1101,4505,45.666527,-111.055719
"38999",30,31,1102,2249,45.661852,-111.054225
"39000",30,31,1200,4839,45.61668,-111.174372
"39001",30,31,1500,1773,44.693733,-111.128093
"39002",30,31,1600,2195,45.267596,-111.29508
"39003",30,33,100,1206,47.299773,-106.97783
"39004",30,35,940200,5243,48.559618,-113.019719
"39005",30,35,940400,4330,48.60895,-112.950331
"39006",30,35,976000,3802,48.656165,-112.318555
"39007",30,35,980000,24,48.539998,-113.356987
"39008",30,37,100,884,46.287061,-109.139695
"39009",30,39,961700,3079,46.448832,-113.293879
"39010",30,41,40100,1336,48.592868,-110.371849
"39011",30,41,40200,1810,48.567327,-109.73317
"39012",30,41,40300,3870,48.553083,-109.668392
"39013",30,41,40400,4480,48.540476,-109.695011
"39014",30,41,40500,2421,48.54019,-109.670253
"39015",30,41,940300,2179,48.281596,-109.823838
"39016",30,43,962201,3899,46.521697,-111.958171
"39017",30,43,962202,3977,46.331278,-112.073144
"39018",30,43,962300,3530,45.871552,-112.134328
"39019",30,45,100,2072,47.102395,-110.177445
"39020",30,47,100,1463,47.969172,-113.931364
"39021",30,47,200,1703,47.960334,-114.1168
"39022",30,47,940301,4913,47.694937,-114.114209
"39023",30,47,940303,5591,47.728787,-114.215601
"39024",30,47,940400,3847,47.598206,-114.11049
"39025",30,47,940500,5102,47.515606,-114.112162
"39026",30,47,940600,4131,47.356146,-114.108942
"39027",30,47,940700,1996,47.179327,-114.068941
"39028",30,49,100,2132,47.153663,-112.548462
"39029",30,49,200,4655,46.733399,-112.085428
"39030",30,49,300,2513,46.786697,-111.907875
"39031",30,49,400,5958,46.635613,-111.991816
"39032",30,49,501,3919,46.67349,-112.038747
"39033",30,49,502,5898,46.619587,-112.033504
"39034",30,49,600,2268,46.620513,-112.144147
"39035",30,49,700,6816,46.600711,-112.058863
"39036",30,49,800,4305,46.588483,-112.041533
"39037",30,49,900,3895,46.594003,-112.018743
"39038",30,49,1000,3964,46.583203,-112.023818
"39039",30,49,1100,5548,46.579787,-111.994487
"39040",30,49,1201,6709,46.59601,-111.900342
"39041",30,49,1202,4815,46.637178,-111.873625
"39042",30,51,50100,2339,48.563509,-111.000283
"39043",30,53,100,3589,48.306484,-115.490556
"39044",30,53,200,2379,48.388331,-115.555393
"39045",30,53,300,3922,48.41227,-115.55743
"39046",30,53,400,6221,48.859654,-115.031148
"39047",30,53,500,3576,48.489566,-115.876447
"39048",30,55,954000,1734,47.561984,-105.644548
"39049",30,57,100,3108,45.308534,-111.683333
"39050",30,57,200,2580,45.616286,-112.11529
"39051",30,57,300,2003,45.401528,-112.149361
"39052",30,59,100,1891,46.526827,-110.875445
"39053",30,61,964500,2087,47.099573,-114.736061
"39054",30,61,964600,2136,47.269587,-115.060186
"39055",30,63,100,5712,46.887024,-113.970469
"39056",30,63,201,8056,46.883595,-114.011903
"39057",30,63,202,10739,46.902383,-114.069048
"39058",30,63,300,2022,46.872387,-113.993123
"39059",30,63,400,2782,46.872297,-113.943234
"39060",30,63,500,7416,46.856174,-113.989286
"39061",30,63,700,2614,46.867245,-114.008683
"39062",30,63,800,6026,46.868197,-114.02891
"39063",30,63,901,5735,46.857191,-114.065208
"39064",30,63,902,2337,46.875904,-114.239626
"39065",30,63,1000,4972,46.852483,-114.03097
"39066",30,63,1100,2954,46.859918,-114.007785
"39067",30,63,1200,4728,46.845987,-114.006317
"39068",30,63,1302,6241,46.822698,-114.013922
"39069",30,63,1303,4850,46.833306,-114.028368
"39070",30,63,1304,6738,46.815804,-114.055394
"39071",30,63,1400,6750,46.850506,-113.861777
"39072",30,63,1500,6539,46.748074,-114.095911
"39073",30,63,1600,7448,47.007442,-114.237068
"39074",30,63,1800,4640,47.125736,-113.624867
"39075",30,65,100,2539,46.393217,-108.446374
"39076",30,65,200,1999,46.448461,-108.546434
"39077",30,67,100,1785,45.897115,-110.578821
"39078",30,67,200,4067,45.531534,-110.640236
"39079",30,67,300,3210,45.669455,-110.550658
"39080",30,67,400,5048,45.653861,-110.570566
"39081",30,67,500,1493,45.082156,-110.708122
"39082",30,67,980600,33,45.021119,-110.662469
"39083",30,69,100,494,47.012441,-108.296716
"39084",30,71,60200,4253,48.374315,-107.857685
"39085",30,73,977000,3769,48.16697,-111.931107
"39086",30,73,977200,2384,48.278353,-112.482805
"39087",30,75,100,1743,45.440737,-105.535004
"39088",30,77,100,1431,46.697809,-112.781442
"39089",30,77,200,5596,46.385641,-112.755156
"39090",30,79,100,1179,46.807847,-105.269953
"39091",30,81,100,3963,46.632345,-114.067568
"39092",30,81,201,3529,46.504944,-114.109612
"39093",30,81,202,6666,46.537673,-114.022741
"39094",30,81,300,2889,46.406676,-114.160537
"39095",30,81,401,2657,46.327593,-114.208556
"39096",30,81,402,5423,46.309564,-114.087108
"39097",30,81,500,5561,46.234536,-114.18228
"39098",30,81,600,6144,46.224398,-114.136985
"39099",30,81,700,2018,46.028409,-114.197539
"39100",30,81,800,1362,45.885701,-114.117481
"39101",30,83,70100,1476,47.881219,-104.191032
"39102",30,83,70200,1573,47.591748,-104.379437
"39103",30,83,70300,3929,47.71352,-104.178219
"39104",30,83,70400,2768,47.711085,-104.147222
"39105",30,85,80100,1578,48.191939,-104.434253
"39106",30,85,940001,4549,48.105791,-105.641095
"39107",30,85,940002,4298,48.139046,-105.129312
"39108",30,87,100,2520,46.311902,-106.709699
"39109",30,87,200,1376,45.893408,-106.49532
"39110",30,87,300,2219,45.892401,-106.628442
"39111",30,87,940400,3118,45.599092,-106.571675
"39112",30,89,100,3544,47.473677,-114.898354
"39113",30,89,200,5988,47.765714,-115.537646
"39114",30,89,940300,1881,47.529696,-114.560167
"39115",30,91,90200,2378,48.781629,-104.576867
"39116",30,91,90400,1006,48.633065,-104.316743
"39117",30,93,100,4919,46.010905,-112.536214
"39118",30,93,200,4644,46.011702,-112.55005
"39119",30,93,300,2380,45.993832,-112.518843
"39120",30,93,400,3968,45.998906,-112.502866
"39121",30,93,500,4538,45.98854,-112.495787
"39122",30,93,600,4775,45.974235,-112.522126
"39123",30,93,700,3422,45.971623,-112.487146
"39124",30,93,800,5554,45.958838,-112.558274
"39125",30,95,966400,3797,45.626075,-109.273128
"39126",30,95,966500,2222,45.490127,-109.529674
"39127",30,95,966600,3098,45.687475,-109.018831
"39128",30,97,967000,3651,45.830248,-109.915919
"39129",30,99,100,1819,47.832319,-111.863459
"39130",30,99,200,1809,47.620044,-111.981444
"39131",30,99,300,2445,47.839244,-112.251206
"39132",30,101,100,1249,48.870496,-111.913056
"39133",30,101,200,3456,48.496884,-111.82467
"39134",30,101,980000,619,48.503153,-111.894162
"39135",30,103,963500,718,46.255884,-107.241002
"39136",30,105,100100,1513,48.323023,-106.664817
"39137",30,105,100500,2793,48.198997,-106.63774
"39138",30,105,940600,3063,48.221797,-106.404079
"39139",30,107,100,2168,46.459736,-109.844091
"39140",30,109,100,1017,46.969011,-104.196159
"39141",30,111,200,3751,45.793376,-108.504604
"39142",30,111,300,4011,45.774148,-108.503941
"39143",30,111,401,2997,45.778612,-108.52238
"39144",30,111,402,3323,45.786485,-108.51607
"39145",30,111,500,4116,45.788606,-108.540401
"39146",30,111,600,3145,45.797819,-108.540138
"39147",30,111,701,5057,45.835436,-108.486498
"39148",30,111,702,7400,45.827959,-108.452964
"39149",30,111,704,3744,45.810472,-108.499352
"39150",30,111,705,3805,45.821368,-108.495945
"39151",30,111,706,4178,45.818088,-108.47757
"39152",30,111,800,4461,45.810175,-108.416022
"39153",30,111,901,3241,45.755594,-108.534703
"39154",30,111,902,5389,45.760794,-108.512598
"39155",30,111,1000,4772,45.771708,-108.542126
"39156",30,111,1100,5315,45.7804,-108.55148
"39157",30,111,1200,2778,45.789422,-108.563031
"39158",30,111,1300,6124,45.795015,-108.579429
"39159",30,111,1401,9227,45.740086,-108.699148
"39160",30,111,1402,5634,45.86964,-108.54605
"39161",30,111,1501,4540,45.918319,-108.363732
"39162",30,111,1502,4440,45.971991,-108.142449
"39163",30,111,1702,4287,45.769055,-108.567394
"39164",30,111,1703,5275,45.760837,-108.608002
"39165",30,111,1704,4395,45.760279,-108.592196
"39166",30,111,1801,5321,45.799692,-108.641378
"39167",30,111,1802,5952,45.792661,-108.604272
"39168",30,111,1803,2061,45.779666,-108.584088
"39169",30,111,1804,3036,45.773285,-108.594234
"39170",30,111,1901,4725,45.675843,-108.780292
"39171",30,111,1902,3819,45.679856,-108.750333
"39172",30,111,940000,7653,45.75026,-108.459687
"39705",32,1,950100,2563,39.430358,-118.707412
"39706",32,1,950301,3884,39.473416,-118.770033
"39707",32,1,950302,5268,39.474344,-118.785971
"39708",32,1,950400,711,39.418799,-118.730744
"39709",32,1,950500,1391,39.512845,-118.68627
"39710",32,1,950600,5359,39.50384,-118.840473
"39711",32,1,950700,5701,39.461241,-118.854434
"39712",32,3,101,6851,36.181842,-115.189791
"39713",32,3,103,5645,36.162669,-115.234026
"39714",32,3,105,3998,36.164728,-115.200243
"39715",32,3,106,4263,36.170109,-115.215415
"39716",32,3,107,3856,36.162641,-115.21505
"39717",32,3,108,3681,36.181708,-115.21
"39718",32,3,109,3567,36.177631,-115.216872
"39719",32,3,201,4533,36.182379,-115.171952
"39720",32,3,203,3582,36.169051,-115.165838
"39721",32,3,204,1157,36.153204,-115.168958
"39722",32,3,301,3103,36.187621,-115.147736
"39723",32,3,302,4673,36.187559,-115.158087
"39724",32,3,401,2865,36.18331,-115.138129
"39725",32,3,402,3491,36.177421,-115.129942
"39726",32,3,403,2753,36.170998,-115.128989
"39727",32,3,510,5503,36.181033,-115.120254
"39728",32,3,513,3874,36.185134,-115.07289
"39729",32,3,514,6235,36.176659,-115.090581
"39730",32,3,515,5104,36.177626,-115.072997
"39731",32,3,516,5326,36.169188,-115.091695
"39732",32,3,517,5103,36.170112,-115.071506
"39733",32,3,518,5297,36.162547,-115.09003
"39734",32,3,519,4649,36.162507,-115.071755
"39735",32,3,520,1995,36.171104,-115.120955
"39736",32,3,521,4127,36.163618,-115.120462
"39737",32,3,522,3438,36.170793,-115.1109
"39738",32,3,523,2194,36.163006,-115.111288
"39739",32,3,524,2288,36.176871,-115.111627
"39740",32,3,525,2758,36.184783,-115.111788
"39741",32,3,526,2695,36.184496,-115.102964
"39742",32,3,527,3788,36.183573,-115.091123
"39743",32,3,528,3255,36.186031,-115.085751
"39744",32,3,600,2824,36.163132,-115.129011
"39745",32,3,700,5186,36.168324,-115.143171
"39746",32,3,800,2233,36.163633,-115.137289
"39747",32,3,900,942,36.162076,-115.148744
"39748",32,3,1003,4025,36.153015,-115.214356
"39749",32,3,1004,6368,36.151234,-115.198087
"39750",32,3,1005,1554,36.16854,-115.183268
"39751",32,3,1006,4172,36.150246,-115.181584
"39752",32,3,1100,2611,36.148429,-115.158816
"39753",32,3,1200,4146,36.149613,-115.147975
"39754",32,3,1300,4694,36.151278,-115.134461
"39755",32,3,1401,3181,36.154876,-115.1205
"39756",32,3,1402,4162,36.148903,-115.117465
"39757",32,3,1501,2877,36.15621,-115.107386
"39758",32,3,1502,3852,36.152132,-115.096673
"39759",32,3,1607,5512,36.121772,-115.068916
"39760",32,3,1608,1861,36.140033,-115.087975
"39761",32,3,1609,4239,36.151775,-115.087323
"39762",32,3,1610,2894,36.151109,-115.078217
"39763",32,3,1611,4769,36.15314,-115.068501
"39764",32,3,1612,7336,36.140881,-115.073435
"39765",32,3,1613,3999,36.134085,-115.07429
"39766",32,3,1706,3012,36.118998,-115.104362
"39767",32,3,1707,1510,36.126239,-115.112293
"39768",32,3,1708,3015,36.126153,-115.098993
"39769",32,3,1709,1547,36.121455,-115.088718
"39770",32,3,1710,4186,36.120604,-115.078081
"39771",32,3,1711,3619,36.11034,-115.109661
"39772",32,3,1712,3847,36.105312,-115.107605
"39773",32,3,1713,2924,36.107454,-115.087289
"39774",32,3,1714,3344,36.107661,-115.077649
"39775",32,3,1715,2635,36.103862,-115.06886
"39776",32,3,1716,1579,36.110879,-115.069314
"39777",32,3,1717,1331,36.107785,-115.095652
"39778",32,3,1718,3191,36.10288,-115.059575
"39779",32,3,1801,6091,36.135204,-115.09684
"39780",32,3,1803,2631,36.133686,-115.111463
"39781",32,3,1804,3555,36.140573,-115.112915
"39782",32,3,1901,5887,36.141217,-115.130539
"39783",32,3,1902,4188,36.133425,-115.128101
"39784",32,3,2000,3942,36.138344,-115.145901
"39785",32,3,2201,3950,36.140107,-115.183473
"39786",32,3,2203,4763,36.140461,-115.202976
"39787",32,3,2204,4400,36.138126,-115.194924
"39788",32,3,2206,3395,36.130741,-115.199245
"39789",32,3,2207,4123,36.135045,-115.203318
"39790",32,3,2302,857,36.135235,-115.160723
"39791",32,3,2303,836,36.139322,-115.15748
"39792",32,3,2403,4531,36.124423,-115.150642
"39793",32,3,2404,4804,36.125714,-115.142169
"39794",32,3,2405,4164,36.118313,-115.149595
"39795",32,3,2406,3241,36.119288,-115.143408
"39796",32,3,2501,6398,36.119323,-115.130645
"39797",32,3,2504,3848,36.104128,-115.129764
"39798",32,3,2505,2034,36.110896,-115.12518
"39799",32,3,2506,3349,36.110724,-115.132234
"39800",32,3,2603,4087,36.109437,-115.143257
"39801",32,3,2604,2285,36.105172,-115.159281
"39802",32,3,2605,909,36.111466,-115.156817
"39803",32,3,2706,4283,36.098915,-115.12864
"39804",32,3,2707,3942,36.092452,-115.125797
"39805",32,3,2708,2888,36.093439,-115.134782
"39806",32,3,2808,1827,36.060566,-115.105461
"39807",32,3,2810,3217,36.035122,-115.17687
"39808",32,3,2811,4036,36.034703,-115.126227
"39809",32,3,2814,5080,36.018081,-115.127067
"39810",32,3,2821,4589,36.076416,-115.082119
"39811",32,3,2822,3708,36.095944,-115.069873
"39812",32,3,2823,3586,36.096047,-115.108253
"39813",32,3,2824,1615,36.090894,-115.109402
"39814",32,3,2825,3053,36.093756,-115.095793
"39815",32,3,2826,2900,36.094004,-115.086888
"39816",32,3,2827,2847,36.089704,-115.075305
"39817",32,3,2828,3329,36.029747,-115.164221
"39818",32,3,2829,3914,36.03541,-115.14945
"39819",32,3,2830,6152,36.034781,-115.138571
"39820",32,3,2831,3533,36.018413,-115.176196
"39821",32,3,2832,6051,36.019552,-115.165741
"39822",32,3,2833,5256,36.024339,-115.145464
"39823",32,3,2834,5931,36.017049,-115.146004
"39824",32,3,2835,2519,36.009993,-115.150273
"39825",32,3,2836,3341,36.009197,-115.14217
"39826",32,3,2837,5790,36.049905,-115.149753
"39827",32,3,2838,5488,36.050452,-115.128597
"39828",32,3,2841,2849,36.001115,-115.160243
"39829",32,3,2842,5890,35.976188,-115.165698
"39830",32,3,2843,6365,35.994027,-115.145155
"39831",32,3,2844,5530,36.00334,-115.14667
"39832",32,3,2845,4611,36.002764,-115.131564
"39833",32,3,2846,6853,36.008927,-115.127593
"39834",32,3,2847,3727,36.063735,-115.133871
"39835",32,3,2848,3762,36.060993,-115.128884
"39836",32,3,2905,5445,36.152606,-115.236664
"39837",32,3,2915,4922,36.153623,-115.27227
